transaction_id,customer_id,date,amount,merchant_city,merchant_state,mcc,transaction_type,errors
7478099,CUST_00025,2010-01-01 15:39:00,-71.0,Abbeville,LA,5541,fuel,
7478100,CUST_00114,2010-01-01 15:40:00,6.92,Indianapolis,IN,5541,fuel,
7478101,CUST_00189,2010-01-01 15:40:00,47.46,ONLINE,,4814,utilities,
7478102,CUST_00239,2010-01-01 15:41:00,9.56,Oshkosh,WI,5311,shopping,
7478103,CUST_00221,2010-01-01 15:41:00,60.79,Joshua Tree,CA,4111,travel,
7478104,CUST_00197,2010-01-01 15:41:00,16.01,Detroit,MI,7538,purchase,
7478106,CUST_00232,2010-01-01 15:43:00,14.81,ONLINE,,4121,travel,
7478107,CUST_00083,2010-01-01 15:43:00,0.0,Wilkes Barre,PA,4829,utilities,
7478108,CUST_00002,2010-01-01 15:43:00,20.21,Belgrade,ME,5813,entertainment,
7478109,CUST_00132,2010-01-01 15:43:00,-64.0,Danville,NH,5541,fuel,
7478110,CUST_00146,2010-01-01 15:43:00,29.4,Pearland,TX,4121,travel,
7478111,CUST_00138,2010-01-01 15:43:00,11.25,Phoenix,NY,5411,food,
7478112,CUST_00097,2010-01-01 15:44:00,94.07,Atlanta,GA,7538,purchase,
7478114,CUST_00013,2010-01-01 15:44:00,16.42,Tucker,GA,5411,food,
7478115,CUST_00289,2010-01-01 15:44:00,76.61,ONLINE,,4784,travel,
7478116,CUST_00137,2010-01-01 15:45:00,10.92,Brookhaven,MS,5499,food,
7478117,CUST_00105,2010-01-01 15:45:00,62.87,Hawarden,IA,5541,fuel,
7478118,CUST_00053,2010-01-01 15:45:00,19.55,Corona,NY,5813,entertainment,Technical Glitch
7478119,CUST_00210,2010-01-01 15:46:00,-79.0,Tucson,AZ,5499,food,
7478120,CUST_00117,2010-01-01 15:46:00,10.65,Lombard,IL,5812,food,
7478121,CUST_00243,2010-01-01 15:46:00,-61.0,Pacoima,CA,5499,food,
7478122,CUST_00201,2010-01-01 15:47:00,93.0,Alburtis,PA,5541,fuel,
7478123,CUST_00061,2010-01-01 15:48:00,1.49,Austin,TX,5411,food,
7478124,CUST_00258,2010-01-01 15:48:00,214.85,ONLINE,,4899,utilities,
7478125,CUST_00035,2010-01-01 15:48:00,28.64,Acworth,GA,5912,utilities,
7478126,CUST_00170,2010-01-01 15:49:00,13.58,Garner,NC,5912,utilities,
7478127,CUST_00050,2010-01-01 15:49:00,41.81,Shreveport,LA,5311,shopping,
7478128,CUST_00069,2010-01-01 15:49:00,7.65,Fruita,CO,5411,food,
7478130,CUST_00133,2010-01-01 15:50:00,30.55,Celina,OH,5813,entertainment,
7478131,CUST_00059,2010-01-01 15:50:00,18.08,ONLINE,,4121,travel,
7478132,CUST_00098,2010-01-01 15:50:00,43.58,Nashport,OH,5541,fuel,
7478134,CUST_00137,2010-01-01 15:51:00,-68.0,Brookhaven,MS,5499,food,
7478133,CUST_00137,2010-01-01 15:51:00,68.0,Brookhaven,MS,5499,food,
7478135,CUST_00097,2010-01-01 15:51:00,98.07,Highland,WI,3395,travel,
7478136,CUST_00234,2010-01-01 15:51:00,40.0,Randolph,ME,4829,utilities,
7478137,CUST_00025,2010-01-01 15:51:00,-413.0,Houston,TX,3389,travel,
7478139,CUST_00201,2010-01-01 15:52:00,-93.0,Alburtis,PA,5541,fuel,
7478141,CUST_00042,2010-01-01 15:52:00,155.9,Louisville,CO,5912,utilities,
7478142,CUST_00232,2010-01-01 15:53:00,129.62,Brockport,NY,3504,travel,
7478143,CUST_00105,2010-01-01 15:53:00,69.0,Hawarden,IA,5541,fuel,
7478144,CUST_00183,2010-01-01 15:53:00,9.79,ONLINE,,4121,travel,
7478145,CUST_00190,2010-01-01 15:53:00,2.78,Show Low,AZ,5411,food,
7478146,CUST_00025,2010-01-01 15:53:00,71.0,Abbeville,LA,5541,fuel,
7478147,CUST_00038,2010-01-01 15:53:00,12.52,Miami,FL,5411,food,
7478148,CUST_00210,2010-01-01 15:54:00,8.94,Lakeside,CA,5311,shopping,
7478149,CUST_00152,2010-01-01 15:54:00,100.29,Nixa,MO,5912,utilities,
7478150,CUST_00171,2010-01-01 15:54:00,53.17,Brooklyn,NY,5541,fuel,
7478152,CUST_00236,2010-01-01 15:55:00,134.26,Norwalk,OH,3780,travel,
7478153,CUST_00132,2010-01-01 15:55:00,41.37,Danville,NH,5541,fuel,
7478154,CUST_00132,2010-01-01 15:56:00,64.0,Danville,NH,5541,fuel,
7478155,CUST_00162,2010-01-01 15:56:00,1.06,Milwaukee,WI,5499,food,
7478156,CUST_00053,2010-01-01 15:56:00,23.2,Corona,NY,5813,entertainment,
7478157,CUST_00239,2010-01-01 15:57:00,123.7,ONLINE,,4900,utilities,
7478158,CUST_00085,2010-01-01 15:57:00,10.03,Walnut,IA,5541,fuel,
7478159,CUST_00224,2010-01-01 15:57:00,13.12,Tuscaloosa,AL,5814,food,
7478160,CUST_00170,2010-01-01 15:57:00,16.77,Garner,NC,7538,purchase,
7478161,CUST_00289,2010-01-01 15:57:00,23.73,Skiatook,OK,5814,food,
7478163,CUST_00189,2010-01-01 15:57:00,18.94,ONLINE,,4121,travel,
7478164,CUST_00105,2010-01-01 15:57:00,-69.0,Hawarden,IA,5541,fuel,
7478165,CUST_00025,2010-01-01 15:57:00,118.7,Houston,TX,3389,travel,
7478166,CUST_00113,2010-01-01 15:57:00,25.57,Colorado Springs,CO,5651,shopping,
7478167,CUST_00101,2010-01-01 15:57:00,69.92,Indianapolis,IN,5814,food,
7478168,CUST_00249,2010-01-01 15:57:00,0.96,Sarasota,FL,5499,food,
7478169,CUST_00216,2010-01-01 15:57:00,34.06,Louisville,OH,5813,entertainment,
7478170,CUST_00112,2010-01-01 15:58:00,14.63,Mc Bee,SC,5411,food,
7478171,CUST_00123,2010-01-01 15:58:00,54.59,Duluth,MN,7538,purchase,
7478172,CUST_00192,2010-01-01 15:58:00,36.07,Green Lane,PA,4121,travel,
7478173,CUST_00210,2010-01-01 15:59:00,43.54,Tucson,AZ,5499,food,
7478174,CUST_00095,2010-01-01 15:59:00,21.83,Wauconda,IL,5812,food,
7478176,CUST_00171,2010-01-01 15:59:00,-82.0,Brooklyn,NY,5541,fuel,
7478175,CUST_00171,2010-01-01 15:59:00,82.0,Brooklyn,NY,5541,fuel,
7478178,CUST_00173,2010-01-01 16:00:00,80.0,Orlando,FL,4829,utilities,
7478179,CUST_00088,2010-01-01 16:00:00,14.02,Riverside,CA,5310,shopping,
7478180,CUST_00028,2010-01-01 16:00:00,18.07,ONLINE,,4121,travel,
7478181,CUST_00245,2010-01-01 16:00:00,122.03,Atlantic City,NJ,7995,entertainment,
7478182,CUST_00202,2010-01-01 16:01:00,12.64,Little Rock,AR,5411,food,
7478184,CUST_00222,2010-01-01 16:01:00,111.28,Houston,TX,5310,shopping,
7478185,CUST_00121,2010-01-01 16:01:00,18.66,ONLINE,,4121,travel,
7478186,CUST_00275,2010-01-01 16:01:00,492.52,Hampstead,MD,7995,entertainment,
7478187,CUST_00165,2010-01-01 16:02:00,55.08,Greenville,SC,5499,food,
7478188,CUST_00201,2010-01-01 16:02:00,39.98,Zion Grove,PA,7538,purchase,
7478191,CUST_00266,2010-01-01 16:02:00,96.78,Elk Grove,CA,5310,shopping,
7478193,CUST_00201,2010-01-01 16:04:00,-68.0,Alburtis,PA,5499,food,
7478195,CUST_00097,2010-01-01 16:04:00,14.4,Palm Bay,FL,5813,entertainment,
7478198,CUST_00034,2010-01-01 16:05:00,9.14,Brownsville,TX,5541,fuel,
7478200,CUST_00200,2010-01-01 16:06:00,16.08,Eastman,GA,5813,entertainment,
7478202,CUST_00042,2010-01-01 16:07:00,7.05,Iron Mountain,MI,5411,food,
7478203,CUST_00190,2010-01-01 16:07:00,83.44,Tampa,FL,5300,shopping,
7478204,CUST_00251,2010-01-01 16:07:00,10.4,Vatican City,Vatican City,5411,food,
7478206,CUST_00225,2010-01-01 16:07:00,57.0,Conklin,NY,5541,fuel,
7478207,CUST_00026,2010-01-01 16:09:00,19.82,North Richland Hills,TX,5947,shopping,
7478208,CUST_00256,2010-01-01 16:09:00,1.07,Orrville,OH,5499,food,
7478209,CUST_00043,2010-01-01 16:09:00,47.28,Bronx,NY,5211,shopping,
7478211,CUST_00268,2010-01-01 16:10:00,115.12,Russellville,AL,5411,food,
7478212,CUST_00199,2010-01-01 16:10:00,79.8,Grants Pass,OR,5411,food,
7478213,CUST_00101,2010-01-01 16:10:00,29.03,ONLINE,,4784,travel,
7478215,CUST_00268,2010-01-01 16:11:00,101.62,Russellville,AL,5411,food,Insufficient Balance
7478216,CUST_00201,2010-01-01 16:11:00,94.09,Alburtis,PA,5499,food,
7478217,CUST_00280,2010-01-01 16:11:00,89.46,Ford City,PA,5912,utilities,
7478219,CUST_00198,2010-01-01 16:11:00,42.61,ONLINE,,4784,travel,
7478221,CUST_00225,2010-01-01 16:12:00,-57.0,Conklin,NY,5541,fuel,
7478222,CUST_00135,2010-01-01 16:12:00,15.14,ONLINE,,4784,travel,
7478223,CUST_00276,2010-01-01 16:12:00,2.57,Ewa Beach,HI,5499,food,
7478224,CUST_00121,2010-01-01 16:12:00,125.66,Vacaville,CA,7922,entertainment,
7478225,CUST_00147,2010-01-01 16:13:00,102.17,Yorba Linda,CA,5541,fuel,
7478226,CUST_00210,2010-01-01 16:13:00,12.5,Tucson,AZ,5300,shopping,
7478227,CUST_00230,2010-01-01 16:14:00,-381.0,Marysville,OH,3780,travel,
7478228,CUST_00168,2010-01-01 16:14:00,85.9,Jacksonville,FL,5300,shopping,
7478229,CUST_00047,2010-01-01 16:14:00,169.5,Miller Place,NY,5311,shopping,
7478232,CUST_00161,2010-01-01 16:15:00,28.64,ONLINE,,4784,travel,
7478233,CUST_00147,2010-01-01 16:16:00,-86.0,Yorba Linda,CA,5541,fuel,
7478234,CUST_00165,2010-01-01 16:16:00,-96.0,Greenville,SC,5499,food,
7478235,CUST_00224,2010-01-01 16:16:00,79.11,South Lyon,MI,7538,purchase,
7478237,CUST_00042,2010-01-01 16:16:00,149.95,Louisville,CO,5411,food,
7478238,CUST_00146,2010-01-01 16:16:00,27.8,ONLINE,,4121,travel,
7478239,CUST_00053,2010-01-01 16:16:00,23.19,Corona,NY,5813,entertainment,
7478241,CUST_00032,2010-01-01 16:17:00,2.83,ONLINE,,4121,travel,
7478242,CUST_00295,2010-01-01 16:17:00,12.82,Conrath,WI,5541,fuel,
7478243,CUST_00219,2010-01-01 16:17:00,2.05,Monroe,MI,5814,food,
7478244,CUST_00244,2010-01-01 16:18:00,19.33,Gardena,CA,5541,fuel,
7478245,CUST_00147,2010-01-01 16:19:00,86.0,Yorba Linda,CA,5541,fuel,
7478247,CUST_00084,2010-01-01 16:19:00,50.46,Arab,AL,5211,shopping,
7478248,CUST_00225,2010-01-01 16:19:00,38.3,Conklin,NY,5541,fuel,
7478250,CUST_00191,2010-01-01 16:19:00,66.48,Morris Plains,NJ,7538,purchase,
7478251,CUST_00254,2010-01-01 16:19:00,24.63,Lake Forest,CA,4121,travel,
7478252,CUST_00230,2010-01-01 16:20:00,203.29,Marysville,OH,3780,travel,
7478253,CUST_00213,2010-01-01 16:20:00,43.66,ONLINE,,4784,travel,
7478254,CUST_00277,2010-01-01 16:20:00,142.6,Brooklyn,NY,4900,utilities,
7478255,CUST_00221,2010-01-01 16:21:00,100.0,Lonoke,AR,4829,utilities,
7478256,CUST_00046,2010-01-01 16:21:00,60.32,Summit Argo,IL,7538,purchase,
7478257,CUST_00201,2010-01-01 16:21:00,68.0,Alburtis,PA,5499,food,
7478258,CUST_00016,2010-01-01 16:21:00,16.69,Glendale,CA,5977,shopping,
7478259,CUST_00058,2010-01-01 16:21:00,83.4,West Linn,OR,5300,shopping,
7478260,CUST_00005,2010-01-01 16:21:00,44.16,ONLINE,,4784,travel,
7478261,CUST_00139,2010-01-01 16:21:00,65.27,Arcadia,CA,7802,entertainment,
7478262,CUST_00095,2010-01-01 16:21:00,33.22,Wauconda,IL,4121,travel,
7478263,CUST_00185,2010-01-01 16:22:00,1.33,Hull,TX,5499,food,
7478264,CUST_00117,2010-01-01 16:22:00,11.86,Maywood,IL,5411,food,
7478265,CUST_00202,2010-01-01 16:22:00,47.79,Quincy,MA,5310,shopping,
7478266,CUST_00258,2010-01-01 16:22:00,31.12,Bronx,NY,4121,travel,
7478268,CUST_00082,2010-01-01 16:22:00,5.18,Imboden,AR,7538,purchase,
7478269,CUST_00237,2010-01-01 16:22:00,17.05,Abbeville,AL,7832,entertainment,
7478270,CUST_00202,2010-01-01 16:23:00,4.04,Elfers,FL,5921,shopping,
7478272,CUST_00200,2010-01-01 16:24:00,27.72,Port Orange,FL,7832,entertainment,
7478273,CUST_00131,2010-01-01 16:24:00,100.0,Maywood,IL,4829,utilities,
7478274,CUST_00061,2010-01-01 16:24:00,31.67,ONLINE,,4121,travel,
7478275,CUST_00230,2010-01-01 16:24:00,36.45,Round Rock,TX,4121,travel,
7478277,CUST_00165,2010-01-01 16:25:00,96.0,Greenville,SC,5499,food,
7478278,CUST_00241,2010-01-01 16:25:00,24.74,ONLINE,,4121,travel,
7478279,CUST_00157,2010-01-01 16:26:00,22.77,Pensacola,FL,4121,travel,
7478280,CUST_00041,2010-01-01 16:26:00,26.21,ONLINE,,4784,travel,
7478281,CUST_00254,2010-01-01 16:26:00,4.26,Syracuse,NY,5912,utilities,
7478285,CUST_00205,2010-01-01 16:27:00,12.21,Waukegan,IL,7832,entertainment,
7478286,CUST_00026,2010-01-01 16:27:00,24.75,ONLINE,,4784,travel,
7478287,CUST_00097,2010-01-01 16:28:00,86.58,Casper,WY,5651,shopping,
7478288,CUST_00114,2010-01-01 16:29:00,8.81,Indianapolis,IN,5411,food,
7478290,CUST_00097,2010-01-01 16:29:00,120.0,Gillette,WY,4829,utilities,
7478293,CUST_00003,2010-01-01 16:30:00,22.86,ONLINE,,4121,travel,
7478294,CUST_00294,2010-01-01 16:30:00,143.77,Charlotte,NC,5300,shopping,
7478295,CUST_00030,2010-01-01 16:30:00,63.78,Kennett Square,PA,5912,utilities,
7478296,CUST_00026,2010-01-01 16:30:00,-64.0,Gainesville,FL,5499,food,
7478298,CUST_00075,2010-01-01 16:30:00,57.05,Westminster,SC,5411,food,
7478299,CUST_00221,2010-01-01 16:31:00,27.86,ONLINE,,4784,travel,
7478301,CUST_00082,2010-01-01 16:31:00,7.07,Imboden,AR,7538,purchase,
7478302,CUST_00133,2010-01-01 16:32:00,-470.0,Waianae,HI,3730,travel,
7478303,CUST_00039,2010-01-01 16:32:00,40.0,Berea,OH,4829,utilities,
7478304,CUST_00213,2010-01-01 16:32:00,24.13,ONLINE,,4784,travel,
7478305,CUST_00157,2010-01-01 16:32:00,1.13,Novi,MI,5499,food,
7478306,CUST_00010,2010-01-01 16:32:00,35.71,Utica,MI,5499,food,
7478307,CUST_00086,2010-01-01 16:32:00,37.42,ONLINE,,4784,travel,
7478308,CUST_00213,2010-01-01 16:32:00,1.61,Ann Arbor,MI,5499,food,
7478309,CUST_00126,2010-01-01 16:32:00,-92.0,Miami,FL,5499,food,
7478310,CUST_00089,2010-01-01 16:33:00,130.44,Poughkeepsie,NY,5300,shopping,
7478311,CUST_00230,2010-01-01 16:33:00,121.9,Orlando,FL,3390,travel,
7478312,CUST_00155,2010-01-01 16:33:00,254.9,Mount Vernon,NY,5651,shopping,
7478313,CUST_00157,2010-01-01 16:33:00,100.48,Jonesboro,AR,5300,shopping,
7478314,CUST_00088,2010-01-01 16:33:00,14.62,Riverside,CA,5411,food,
7478315,CUST_00114,2010-01-01 16:34:00,6.64,Indianapolis,IN,5411,food,
7478317,CUST_00055,2010-01-01 16:34:00,239.33,Youngstown,NY,5311,shopping,
7478318,CUST_00222,2010-01-01 16:34:00,82.0,Houston,TX,5541,fuel,
7478319,CUST_00147,2010-01-01 16:35:00,109.43,Yorba Linda,CA,5541,fuel,
7478320,CUST_00235,2010-01-01 16:35:00,19.07,Bristol,TN,5813,entertainment,
7478321,CUST_00268,2010-01-01 16:35:00,21.7,ONLINE,,4784,travel,
7478322,CUST_00222,2010-01-01 16:35:00,18.75,Houston,TX,5541,fuel,
7478323,CUST_00082,2010-01-01 16:35:00,699.07,Springboro,OH,3058,travel,
7478324,CUST_00029,2010-01-01 16:35:00,23.13,ONLINE,,4784,travel,
7478325,CUST_00079,2010-01-01 16:36:00,142.63,Lorton,VA,5541,fuel,Insufficient Balance
7478326,CUST_00026,2010-01-01 16:36:00,63.07,Gainesville,FL,5499,food,
7478327,CUST_00050,2010-01-01 16:36:00,46.95,Middletown,NY,5970,shopping,
7478328,CUST_00010,2010-01-01 16:37:00,-96.0,Utica,MI,5499,food,
7478329,CUST_00222,2010-01-01 16:37:00,21.8,Haslett,MI,5411,food,
7478330,CUST_00037,2010-01-01 16:37:00,3.62,Vestal,NY,5541,fuel,
7478331,CUST_00142,2010-01-01 16:37:00,13.35,West Covina,CA,5921,shopping,
7478332,CUST_00133,2010-01-01 16:38:00,266.74,Waianae,HI,3730,travel,
7478333,CUST_00105,2010-01-01 16:38:00,-93.0,Granville,IA,5499,food,
7478334,CUST_00192,2010-01-01 16:38:00,191.77,Green Lane,PA,7011,travel,
7478335,CUST_00295,2010-01-01 16:38:00,33.85,Burke,VA,5814,food,
7478336,CUST_00126,2010-01-01 16:38:00,92.0,Miami,FL,5499,food,
7478337,CUST_00189,2010-01-01 16:38:00,20.0,Corona,CA,4829,utilities,
7478338,CUST_00272,2010-01-01 16:39:00,54.47,Longwood,FL,5300,shopping,
7478339,CUST_00216,2010-01-01 16:39:00,27.23,Belvidere,IL,5311,shopping,
7478340,CUST_00072,2010-01-01 16:39:00,3.22,Inkster,MI,5310,shopping,
7478341,CUST_00144,2010-01-01 16:40:00,-398.0,Susanville,CA,3509,travel,
7478343,CUST_00295,2010-01-01 16:40:00,11.91,ONLINE,,4121,travel,
7478345,CUST_00131,2010-01-01 16:40:00,23.78,Florham Park,NJ,5812,food,
7478346,CUST_00225,2010-01-01 16:41:00,60.0,Cedarburg,WI,4829,utilities,
7478347,CUST_00184,2010-01-01 16:41:00,-86.0,Franklin,WI,5499,food,
7478348,CUST_00040,2010-01-01 16:41:00,4.2,Clovis,CA,5541,fuel,
7478349,CUST_00025,2010-01-01 16:41:00,38.91,ONLINE,,4784,travel,
7478350,CUST_00222,2010-01-01 16:41:00,-82.0,Houston,TX,5541,fuel,
7478351,CUST_00257,2010-01-01 16:41:00,46.41,Milwaukee,WI,5411,food,
7478352,CUST_00227,2010-01-01 16:42:00,2.79,Brooklyn,NY,5411,food,
7478353,CUST_00002,2010-01-01 16:42:00,13.4,Belgrade,ME,5813,entertainment,
7478354,CUST_00079,2010-01-01 16:43:00,96.56,Lorton,VA,5541,fuel,
7478358,CUST_00125,2010-01-01 16:43:00,159.19,Fremont,CA,5719,shopping,
7478359,CUST_00112,2010-01-01 16:43:00,99.0,Cherry Hill,NJ,5541,fuel,
7478360,CUST_00192,2010-01-01 16:43:00,-473.0,Green Lane,PA,7011,travel,
7478361,CUST_00164,2010-01-01 16:44:00,140.0,San Jose,CA,4829,utilities,
7478362,CUST_00065,2010-01-01 16:44:00,37.62,Columbus,OH,5814,food,
7478363,CUST_00058,2010-01-01 16:44:00,29.34,Woodway,TX,5411,food,
7478364,CUST_00136,2010-01-01 16:44:00,19.3,Coshocton,OH,5813,entertainment,
7478365,CUST_00185,2010-01-01 16:44:00,160.0,Bakersfield,CA,4829,utilities,
7478366,CUST_00032,2010-01-01 16:44:00,28.19,ONLINE,,4784,travel,
7478367,CUST_00139,2010-01-01 16:44:00,44.06,ONLINE,,7801,entertainment,
7478368,CUST_00016,2010-01-01 16:44:00,33.15,ONLINE,,4121,travel,
7478369,CUST_00230,2010-01-01 16:45:00,-310.0,Orlando,FL,3390,travel,
7478370,CUST_00049,2010-01-01 16:45:00,38.25,Merrill,WI,5812,food,
7478372,CUST_00153,2010-01-01 16:45:00,4.86,Monterey Park,CA,5411,food,
7478373,CUST_00037,2010-01-01 16:45:00,-58.0,Vestal,NY,5541,fuel,
7478374,CUST_00248,2010-01-01 16:45:00,57.97,Minneapolis,MN,5814,food,
7478375,CUST_00291,2010-01-01 16:46:00,66.6,Canton,NC,5912,utilities,
7478376,CUST_00105,2010-01-01 16:46:00,67.59,Granville,IA,5499,food,
7478377,CUST_00139,2010-01-01 16:47:00,4.24,Lebanon,OR,4121,travel,
7478378,CUST_00216,2010-01-01 16:47:00,56.01,ONLINE,,7801,entertainment,
7478379,CUST_00038,2010-01-01 16:47:00,55.41,Atlantic City,NJ,7995,entertainment,
7478381,CUST_00133,2010-01-01 16:48:00,3.01,Findlay,OH,5411,food,
7478382,CUST_00026,2010-01-01 16:48:00,64.0,Gainesville,FL,5499,food,
7478383,CUST_00156,2010-01-01 16:48:00,24.55,ONLINE,,4784,travel,
7478384,CUST_00027,2010-01-01 16:48:00,2.82,Bozeman,MT,5300,shopping,
7478385,CUST_00017,2010-01-01 16:48:00,86.64,Novi,MI,4900,utilities,
7478386,CUST_00029,2010-01-01 16:48:00,16.76,North Royalton,OH,5411,food,
7478387,CUST_00300,2010-01-01 16:49:00,24.15,Houston,TX,5813,entertainment,
7478388,CUST_00285,2010-01-01 16:49:00,17.14,ONLINE,,7801,entertainment,
7478390,CUST_00184,2010-01-01 16:50:00,33.38,Franklin,WI,5499,food,
7478391,CUST_00022,2010-01-01 16:50:00,11.26,Bernalillo,NM,5814,food,
7478393,CUST_00151,2010-01-01 16:50:00,157.0,Lincoln,IL,5300,shopping,
7478394,CUST_00037,2010-01-01 16:50:00,58.0,Vestal,NY,5541,fuel,
7478395,CUST_00055,2010-01-01 16:50:00,50.68,Fayetteville,NC,7538,purchase,
7478396,CUST_00298,2010-01-01 16:51:00,25.0,ONLINE,,4784,travel,
7478397,CUST_00192,2010-01-01 16:51:00,39.07,New York,NY,4121,travel,
7478399,CUST_00258,2010-01-01 16:51:00,23.64,Bronx,NY,4121,travel,
7478400,CUST_00184,2010-01-01 16:52:00,86.0,Franklin,WI,5499,food,
7478401,CUST_00144,2010-01-01 16:52:00,152.57,Susanville,CA,3509,travel,
7478402,CUST_00269,2010-01-01 16:52:00,203.0,Bladensburg,MD,7011,travel,
7478403,CUST_00281,2010-01-01 16:52:00,0.74,Kerhonkson,NY,5499,food,
7478404,CUST_00219,2010-01-01 16:52:00,1.34,Monroe,MI,5814,food,
7478405,CUST_00187,2010-01-01 16:53:00,91.61,Blackwood,NJ,5411,food,
7478407,CUST_00039,2010-01-01 16:54:00,309.41,ONLINE,,4814,utilities,
7478408,CUST_00248,2010-01-01 16:55:00,80.0,Springfield,MO,4829,utilities,
7478410,CUST_00269,2010-01-01 16:55:00,-295.0,Bladensburg,MD,7011,travel,
7478412,CUST_00126,2010-01-01 16:55:00,28.04,Miami,FL,5499,food,
7478413,CUST_00105,2010-01-01 16:56:00,93.0,Granville,IA,5499,food,
7478415,CUST_00112,2010-01-01 16:56:00,-99.0,Cherry Hill,NJ,5541,fuel,
7478416,CUST_00138,2010-01-01 16:57:00,100.0,Pittsburg,CA,4829,utilities,
7478418,CUST_00137,2010-01-01 16:57:00,18.19,ONLINE,,4784,travel,
7478419,CUST_00112,2010-01-01 16:57:00,90.85,Cherry Hill,NJ,5541,fuel,
7478420,CUST_00276,2010-01-01 16:58:00,22.69,ONLINE,,4784,travel,
7478421,CUST_00185,2010-01-01 16:58:00,43.27,Crestview,FL,7538,purchase,
7478422,CUST_00222,2010-01-01 16:58:00,18.79,Jackson,MS,7230,travel,
7478424,CUST_00002,2010-01-01 16:59:00,3.22,Valdosta,GA,5411,food,
7478426,CUST_00010,2010-01-01 16:59:00,96.0,Utica,MI,5499,food,
7478427,CUST_00198,2010-01-01 16:59:00,35.55,ONLINE,,4784,travel,
7478428,CUST_00013,2010-01-01 16:59:00,100.0,Wooster,OH,4829,utilities,
7478429,CUST_00221,2010-01-01 17:00:00,28.84,ONLINE,,4784,travel,
7478430,CUST_00279,2010-01-01 17:00:00,0.0,Gastonia,NC,4829,utilities,
7478431,CUST_00167,2010-01-01 17:00:00,160.0,Memphis,TN,4829,utilities,
7478432,CUST_00278,2010-01-01 17:00:00,121.17,ONLINE,,7801,entertainment,
7478433,CUST_00294,2010-01-01 17:01:00,135.41,Charlotte,NC,5411,food,
7478434,CUST_00267,2010-01-01 17:01:00,55.83,Pittsford,NY,5812,food,
7478435,CUST_00086,2010-01-01 17:01:00,52.14,ONLINE,,4784,travel,
7478436,CUST_00066,2010-01-01 17:01:00,71.24,Arcadia,CA,7802,entertainment,
7478437,CUST_00040,2010-01-01 17:02:00,27.38,ONLINE,,4121,travel,
7478438,CUST_00130,2010-01-01 17:02:00,4.97,Lake Hopatcong,NJ,5812,food,
7478440,CUST_00072,2010-01-01 17:03:00,21.79,Mesilla Park,NM,5813,entertainment,
7478441,CUST_00199,2010-01-01 17:03:00,98.33,Brooklyn,NY,5912,utilities,
7478442,CUST_00135,2010-01-01 17:03:00,36.91,ONLINE,,4121,travel,
7478443,CUST_00185,2010-01-01 17:04:00,101.24,Hitchcock,TX,7995,entertainment,
7478444,CUST_00047,2010-01-01 17:04:00,147.15,Levittown,NY,5411,food,
7478445,CUST_00238,2010-01-01 17:05:00,122.83,Huntington,WV,4814,utilities,
7478446,CUST_00236,2010-01-01 17:06:00,53.11,Palm Coast,FL,5812,food,
7478447,CUST_00050,2010-01-01 17:06:00,43.42,Ukiah,CA,5814,food,
7478448,CUST_00029,2010-01-01 17:07:00,24.67,ONLINE,,4784,travel,
7478449,CUST_00236,2010-01-01 17:08:00,46.39,Reisterstown,MD,5812,food,
7478451,CUST_00136,2010-01-01 17:08:00,15.6,ONLINE,,4121,travel,
7478452,CUST_00266,2010-01-01 17:08:00,44.82,Kissimmee,FL,7538,purchase,
7478453,CUST_00002,2010-01-01 17:09:00,18.19,Stapleton,GA,5812,food,
7478454,CUST_00086,2010-01-01 17:09:00,75.59,Copiague,NY,5812,food,
7478456,CUST_00165,2010-01-01 17:11:00,105.3,Greenville,SC,5499,food,
7478457,CUST_00268,2010-01-01 17:11:00,35.47,Lyndonville,VT,5814,food,
7478458,CUST_00212,2010-01-01 17:11:00,16.71,Minneapolis,MN,7538,purchase,
7478459,CUST_00219,2010-01-01 17:11:00,1.96,Monroe,MI,5812,food,
7478460,CUST_00114,2010-01-01 17:12:00,27.11,Township Of Washington,NJ,5813,entertainment,
7478461,CUST_00165,2010-01-01 17:13:00,73.0,Greenville,SC,5499,food,
7478462,CUST_00138,2010-01-01 17:13:00,64.91,ONLINE,,4814,utilities,
7478463,CUST_00072,2010-01-01 17:13:00,26.98,Norwalk,CT,5411,food,
7478464,CUST_00204,2010-01-01 17:13:00,38.27,Tonawanda,NY,5812,food,
7478465,CUST_00038,2010-01-01 17:13:00,23.91,West Sunbury,PA,7832,entertainment,
7478466,CUST_00206,2010-01-01 17:13:00,59.83,Miami,FL,5813,entertainment,
7478468,CUST_00003,2010-01-01 17:14:00,44.19,Rainsville,AL,5812,food,
7478470,CUST_00276,2010-01-01 17:14:00,7.48,Ewa Beach,HI,5300,shopping,
7478471,CUST_00185,2010-01-01 17:14:00,42.27,Snohomish,WA,5814,food,
7478473,CUST_00029,2010-01-01 17:15:00,16.34,Black Diamond,WA,5812,food,
7478474,CUST_00050,2010-01-01 17:15:00,67.32,Mount Vernon,NY,5411,food,
7478475,CUST_00149,2010-01-01 17:17:00,100.0,San Antonio,TX,4829,utilities,
7478476,CUST_00285,2010-01-01 17:18:00,18.25,Glendale,AZ,7995,entertainment,
7478478,CUST_00144,2010-01-01 17:19:00,51.08,Webster,TX,5812,food,
7478479,CUST_00218,2010-01-01 17:20:00,53.4,Bothell,WA,5812,food,
